,framework,login,seguidores,numero_prs_criados,numero_merges,numero_prs_criado_mergeado,numero_prs_criado_n_mergeado,numero_prs_n_mergeado_fechado,numero_prs_fechado,numero_merges_exclude_auto_merge,numero_revisoes_exclude_auto_revisado,auto_revisado,tempo experiencia(dias)
298,AWS,dependabot[bot],0.0,0,0,0,0,21,21,0,21,0,395
299,AWS,SomayaB,28.0,0,1,0,0,0,1,1,1,0,0
300,AWS,rix0rrr,184.0,0,17,0,0,4,21,17,21,0,574
301,AWS,MrArnoldPalmer,33.0,0,1,0,0,2,3,1,3,0,339
302,AWS,RomainMuller,69.0,0,2,0,0,1,3,2,3,0,454
303,AWS,garnaat,420.0,0,3,0,0,0,3,3,3,0,0
304,AWS,pkohan,3.0,0,1,0,0,0,1,1,1,0,0
305,AWS,alanmur,5.0,0,1,0,0,2,3,1,3,0,101
306,AWS,chmarsaws,0.0,0,1,0,0,0,1,1,1,0,0
307,AWS,dbinoy,21.0,0,2,0,0,0,2,2,2,0,1
308,AWS,pputhran,6.0,0,1,0,0,0,1,1,1,0,0
309,AWS,iarusv,0.0,0,2,0,0,0,2,2,2,0,0
310,AWS,igalonso,,0,0,0,0,0,0,0,0,0,0
311,AWS,minbi,12.0,0,1,0,0,0,1,1,1,0,0
312,AWS,Brettles,4.0,0,2,0,0,0,2,2,2,0,422
313,AWS,skrinak,53.0,0,1,0,0,0,1,1,1,0,0
314,AWS,MCLDG-zz,13.0,0,10,0,0,0,10,10,10,0,90
315,AWS,twilson-aws,1.0,0,2,0,0,0,2,2,2,0,407
316,AWS,nithu0115,28.0,0,1,0,0,1,2,1,2,0,629
317,AWS,subfuzion,360.0,0,21,0,0,0,21,21,21,0,15
318,AWS,awssandra,,0,0,0,0,0,0,0,0,0,15
319,AWS,tiffanyfay,,0,0,0,0,0,0,0,0,0,15
320,AWS,aughban,,0,0,0,0,0,0,0,0,0,15
321,AWS,steffeng,37.0,0,4,0,0,1,5,4,5,0,550
322,AWS,dependabot-preview[bot],,0,0,0,0,0,0,0,0,0,550
323,AWS,sirirako,,0,0,0,0,0,0,0,0,0,550
324,AWS,xiangshen-dk,12.0,0,12,0,0,1,13,12,13,0,240
325,AWS,adam-aws,,0,0,0,0,0,0,0,0,0,240
326,AWS,rbboimer,12.0,0,1,0,0,0,1,1,1,0,0
327,AWS,smohiuddin,,0,0,0,0,0,0,0,0,0,0
328,AWS,dabit3,5205.0,0,3,0,0,0,3,3,3,0,595
329,AWS,eddie1183,0.0,0,7,0,0,0,7,7,7,0,223
330,AWS,sahikagenc,,0,0,0,0,0,0,0,0,0,223
331,AWS,wentzeld,4.0,0,3,0,0,0,3,3,3,0,218
332,AWS,nealmcfee-aws,,0,0,0,0,0,0,0,0,0,218
333,AWS,muhyun,67.0,0,5,0,0,3,8,5,8,0,560
334,AWS,james-jory,14.0,0,42,0,0,2,44,42,44,0,602
335,AWS,chrisking,45.0,0,44,0,0,1,45,44,45,0,816
336,AWS,luseloso,2.0,0,2,0,0,0,2,2,2,0,3
337,AWS,sethiv,0.0,0,1,0,0,0,1,1,1,0,0
338,AWS,dotgc,,0,0,0,0,0,0,0,0,0,0
339,AWS,muralibalki,5.0,0,3,0,0,0,3,3,3,0,25
340,AWS,rsong6,1.0,0,3,0,0,0,3,3,3,0,18
341,AWS,shimomut,3.0,0,9,0,0,0,9,9,9,0,612
342,AWS,Yatrie,0.0,0,2,0,0,0,2,2,2,0,44
343,AWS,christy,9.0,0,4,0,0,2,6,4,6,0,59
344,AWS,ktonthat,,0,0,0,0,0,0,0,0,0,59
345,AWS,dcmaddix,,0,0,0,0,0,0,0,0,0,59
346,AWS,akhilrazdan,1.0,0,11,0,0,4,15,11,15,0,365
347,AWS,lovvge,,0,0,0,0,0,0,0,0,0,365
348,AWS,yangcheng,,0,0,0,0,0,0,0,0,0,365
349,AWS,awsrossw,8.0,0,4,0,0,0,4,4,4,0,83
350,AWS,matteofigus,304.0,0,4,0,0,0,4,4,4,0,289
351,AWS,ctd,83.0,0,0,0,0,1,1,0,1,0,289
352,AWS,HieronymusLex,,0,0,0,0,0,0,0,0,0,289
353,AWS,rezabekf,15.0,0,6,0,0,6,12,6,12,0,663
354,AWS,schadem,3.0,0,16,0,0,5,21,16,21,0,682
355,AWS,jt0,13.0,0,1,0,0,0,1,1,1,0,0
356,AWS,EmilyWebber,,0,0,0,0,0,0,0,0,0,0
357,AWS,rrangnekar,2.0,0,1,0,0,0,1,1,1,0,0
358,AWS,catcharbind,4.0,0,1,0,0,0,1,1,1,0,0
359,AWS,ottokruse,10.0,0,14,0,0,2,16,14,16,0,844
360,AWS,jxuamazon,,0,0,0,0,0,0,0,0,0,844
361,AWS,josiahbjorgaard,,0,0,0,0,0,0,0,0,0,844
362,AWS,yahavb,20.0,0,3,0,0,1,4,3,4,0,14
363,AWS,ajayvohra2005,6.0,0,2,0,0,0,2,2,2,0,378
364,AWS,tpbrogan,4.0,0,4,0,0,0,4,4,4,0,108
365,AWS,naveenkoppula,,0,0,0,0,0,0,0,0,0,108
366,AWS,sagariiit,1.0,0,4,0,0,0,4,4,4,0,99
367,AWS,mky4,,0,0,0,0,0,0,0,0,0,99
368,AWS,mgrzesiuk,,0,0,0,0,0,0,0,0,0,99
369,AWS,lameiro-amazon,,0,0,0,0,0,0,0,0,0,99
370,AWS,farleyb-amazon,,0,0,0,0,0,0,0,0,0,99
371,AWS,NetaNir,,0,0,0,0,0,0,0,0,0,99
372,AWS,iliapolo,,0,0,0,0,0,0,0,0,0,99
373,AWS,nija-at,25.0,0,1,0,0,0,1,1,1,0,0
374,AWS,shivlaks,,0,0,0,0,0,0,0,0,0,0
375,AWS,skinny85,117.0,0,2,0,0,2,4,2,4,0,609
376,AWS,SoManyHs,35.0,0,2,0,0,1,3,2,3,0,255
377,AWS,sam-goodwin,,0,0,0,0,0,0,0,0,0,255
378,AWS,amui,2.0,0,4,0,0,0,4,4,4,0,406
379,AWS,wleepang,58.0,0,26,0,0,2,28,26,28,0,960
380,AWS,Athena96,,0,0,0,0,0,0,0,0,0,960
381,AWS,abhi7cr,9.0,0,3,0,0,0,3,3,3,0,79
382,AWS,nimacks,,0,0,0,0,0,0,0,0,0,79
383,AWS,kahdojay,,0,0,0,0,0,0,0,0,0,79
384,AWS,taqumin,0.0,0,1,0,0,0,1,1,1,0,0
385,AWS,umairishaq,5.0,0,4,0,0,0,4,4,4,0,176
386,AWS,aditya187,0.0,0,1,0,0,0,1,1,1,0,0
387,AWS,mooretom,17.0,0,1,0,0,0,1,1,1,0,0
388,AWS,hariby,17.0,0,4,0,0,0,4,4,4,0,408
389,AWS,shokout,2.0,0,3,0,0,0,3,3,3,0,212
390,AWS,imadeit,,0,0,0,0,0,0,0,0,0,212
391,AWS,chamcca,,0,0,0,0,0,0,0,0,0,212
392,AWS,msambol,,0,0,0,0,0,0,0,0,0,212
393,AWS,LeahSiddall-aws,7.0,0,1,0,0,0,1,1,1,0,0
394,AWS,kulpbenamazon,0.0,0,1,0,0,0,1,1,1,0,0
395,AWS,CarmenAPuccio,13.0,0,0,0,0,1,1,0,1,0,0
396,AWS,harusametime,26.0,0,9,0,0,0,9,9,9,0,600
397,AWS,ohbuchim,0.0,0,7,0,0,0,7,7,7,0,257
398,AWS,mpdominguez,8.0,0,1,0,0,0,1,1,1,0,0
399,AWS,fernbach,,0,0,0,0,0,0,0,0,0,0
400,AWS,lopezfj,,0,0,0,0,0,0,0,0,0,0
401,AWS,rshalhoup,,0,0,0,0,0,0,0,0,0,0
402,AWS,monamo19,3.0,0,8,0,0,2,10,8,10,0,296
403,AWS,svozza,35.0,0,6,0,0,2,8,6,8,0,732
404,AWS,toksvaeth,,0,0,0,0,0,0,0,0,0,732
405,AWS,jayyeras,,0,0,0,0,0,0,0,0,0,732
406,AWS,rohitchandalurivt,,0,0,0,0,0,0,0,0,0,732
407,AWS,srikanth311,,0,0,0,0,0,0,0,0,0,732
408,AWS,Jeffwan,236.0,0,4,0,0,0,4,4,4,0,306
409,AWS,tabern,,0,0,0,0,0,0,0,0,0,306
410,AWS,sthulb,,0,0,0,0,0,0,0,0,0,306
411,AWS,pahud,584.0,0,53,0,0,28,81,53,81,0,879
412,AWS,vladvataws,2.0,0,16,0,0,0,16,16,16,0,650
413,AWS,saselvan,,0,0,0,0,0,0,0,0,0,650
414,AWS,spaethp,0.0,0,4,0,0,0,4,4,4,0,1
415,AWS,antovespoli,,0,0,0,0,0,0,0,0,0,1
416,AWS,dudutwizer,7.0,0,2,0,0,0,2,2,2,0,1
417,AWS,khastation,4.0,0,1,0,0,1,2,1,2,0,272
418,AWS,yuajia,,0,0,0,0,0,0,0,0,0,272
419,AWS,darwaishx,34.0,0,4,0,0,1,5,4,5,0,730
420,AWS,ykbryan,,0,0,0,0,0,0,0,0,0,730
421,AWS,manavsehgal,107.0,0,1,0,0,0,1,1,1,0,0
422,AWS,hangc27,,0,0,0,0,0,0,0,0,0,0
423,AWS,nmwalsh,,0,0,0,0,0,0,0,0,0,0
424,AWS,samuel-henry,54.0,0,9,0,0,0,9,9,9,0,193
425,AWS,morrmt,,0,0,0,0,0,0,0,0,0,193
426,AWS,JunLyu,,0,0,0,0,0,0,0,0,0,193
427,AWS,jaipreet-s,14.0,0,7,0,0,0,7,7,7,0,709
428,AWS,ZhangHan,8.0,0,2,0,0,0,2,2,2,0,381
429,AWS,neelamgehlot,11.0,0,7,0,0,0,7,7,7,0,335
430,AWS,Lstilwell,5.0,0,1,0,0,0,1,1,1,0,0
431,AWS,mckev-amazon,2.0,0,2,0,0,0,2,2,2,0,0
432,AWS,walkley,16.0,0,8,0,0,0,8,8,8,0,481
433,AWS,pxaws,1.0,0,2,0,0,0,2,2,2,0,76
434,AWS,pingleig,,0,0,0,0,0,0,0,0,0,76
435,AWS,hdj630,1.0,0,2,0,0,0,2,2,2,0,55
436,AWS,gubupt,,0,0,0,0,0,0,0,0,0,55
437,AWS,zhoufang-joe,1.0,0,1,0,0,0,1,1,1,0,0
438,AWS,tonynv,90.0,0,13,0,0,2,15,13,15,0,28
439,AWS,eranation,48.0,0,6,0,0,0,6,6,6,0,708
440,AWS,neillock,,0,0,0,0,0,0,0,0,0,708
441,AWS,mtalreja-a,0.0,0,2,0,0,0,2,2,2,0,150
442,AWS,bnusunny,17.0,0,9,0,0,1,10,9,10,0,268
443,AWS,zxkane,47.0,0,2,0,0,0,2,2,2,0,91
444,AWS,huangzbaws,6.0,0,4,0,0,0,4,4,4,0,6
445,AWS,nmoutschen,116.0,0,13,0,0,1,14,13,14,0,749
446,AWS,billtarr-aws,0.0,0,1,0,0,0,1,1,1,0,0
447,AWS,orchidmajumder,9.0,0,2,0,0,0,2,2,2,0,45
448,AWS,tuliocasagrande,,0,0,0,0,0,0,0,0,0,45
449,AWS,tzvetkov75,15.0,0,5,0,0,0,5,5,5,0,197
450,AWS,cassiamartin,1.0,0,1,0,0,0,1,1,1,0,0
451,AWS,enr1c091,39.0,0,15,0,0,1,16,15,16,0,279
452,AWS,trivikr,251.0,0,3,0,0,0,3,3,3,0,240
453,AWS,AllanZhengYP,,0,0,0,0,0,0,0,0,0,240
454,AWS,seigenbrode,6.0,0,1,0,0,0,1,1,1,0,0
455,AWS,PettitWesley,48.0,0,13,0,0,1,14,13,14,0,756
456,AWS,mhausenblas,1025.0,0,1,0,0,0,1,1,1,0,0
457,AWS,xonor,,0,0,0,0,0,0,0,0,0,0
458,AWS,stevensu1977,19.0,0,9,0,0,2,11,9,11,0,78
459,AWS,ykmr1224,2.0,0,0,0,0,1,1,0,1,0,78
460,AWS,varunrao,1.0,0,9,0,0,0,9,9,9,0,507
461,AWS,muhammadshahzad132,0.0,0,3,0,0,0,3,3,3,0,374
462,AWS,rpcme,59.0,0,10,0,0,0,10,10,10,0,523
463,AWS,zachgardner,,0,0,0,0,0,0,0,0,0,523
464,AWS,triggan,27.0,0,2,0,0,1,3,2,3,0,596
465,AWS,YangFei1990,,0,0,0,0,0,0,0,0,0,596
466,AWS,pidajay,,0,0,0,0,0,0,0,0,0,596
467,AWS,cc4i,,0,0,0,0,0,0,0,0,0,596
468,AWS,ILAsoft,3.0,0,3,0,0,0,3,3,3,0,62
469,AWS,guyilin-amazon,,0,0,0,0,0,0,0,0,0,62
470,AWS,butleragrant,,0,0,0,0,0,0,0,0,0,62
471,AWS,amzn-paunort,,0,0,0,0,0,0,0,0,0,62
472,AWS,allimn,,0,0,0,0,0,0,0,0,0,62
473,AWS,byronlin13,1.0,0,2,0,0,2,4,2,4,0,0
474,AWS,justing-bq,,0,0,0,0,0,0,0,0,0,0
475,AWS,simonz-bq,,0,0,0,0,0,0,0,0,0,0
476,AWS,yohanmartin,,0,0,0,0,0,0,0,0,0,0
477,AWS,saumehta9,,0,0,0,0,0,0,0,0,0,0
478,AWS,othonrsanchez,,0,0,0,0,0,0,0,0,0,0
479,AWS,danieledwardknudsen,,0,0,0,0,0,0,0,0,0,0
480,AWS,sudhig,,0,0,0,0,0,0,0,0,0,0
481,AWS,gadams999,8.0,0,1,0,0,0,1,1,1,0,0
482,AWS,jamesbland123,2.0,0,88,0,0,0,88,88,88,0,769
483,AWS,balldarrens,0.0,0,2,0,0,0,2,2,2,0,0
484,AWS,gizzigg,,0,0,0,0,0,0,0,0,0,0
485,AWS,alexw91,,0,0,0,0,0,0,0,0,0,0
486,AWS,bbutch,,0,0,0,0,0,0,0,0,0,0
487,AWS,andrewhop,,0,0,0,0,0,0,0,0,0,0
488,AWS,smrmkt,10.0,0,2,0,0,0,2,2,2,0,414
489,AWS,obayk,0.0,0,1,0,0,0,1,1,1,0,0
490,AWS,bosquu,2.0,0,3,0,0,0,3,3,3,0,18
491,AWS,mkriaf,1.0,0,9,0,0,0,9,9,9,0,340
492,AWS,kkvinjam,3.0,0,1,0,0,1,2,1,2,0,83
493,AWS,jerwallace,36.0,0,3,0,0,0,3,3,3,0,568
494,AWS,mm318,,0,0,0,0,0,0,0,0,0,568
495,AWS,AAlon,37.0,0,1,0,0,0,1,1,1,0,0
496,AWS,squidbot,1.0,0,1,0,0,0,1,1,1,0,0
497,AWS,willyg302,,0,0,0,0,0,0,0,0,0,0
498,AWS,wqfan,11.0,0,1,0,0,0,1,1,1,0,0
499,AWS,valerena,,0,0,0,0,0,0,0,0,0,0
500,AWS,PatrickXYS,42.0,0,1,0,0,0,1,1,1,0,0
501,AWS,aws-kf-ci-bot,,0,0,0,0,0,0,0,0,0,0
502,AWS,kpulavarti,,0,0,0,0,0,0,0,0,0,0
503,AWS,zhonghui12,,0,0,0,0,0,0,0,0,0,0
504,AWS,hossain-rayhan,93.0,0,1,0,0,0,1,1,1,0,0
505,AWS,alexfrosa,3.0,0,3,0,0,0,3,3,3,0,434
506,AWS,AndersAsa,,0,0,0,0,0,0,0,0,0,434
507,AWS,massi-ang,8.0,0,1,0,0,0,1,1,1,0,0
508,AWS,JoeShi,28.0,0,9,0,0,0,9,9,9,0,645
509,AWS,eamonnfaherty,24.0,0,8,0,0,2,10,8,10,0,751
510,AWS,mckayjuk,,0,0,0,0,0,0,0,0,0,751
511,AWS,ritesh,,0,0,0,0,0,0,0,0,0,751
512,AWS,ConnorKirk,20.0,0,2,0,0,0,2,2,2,0,64
513,AWS,jonrau-at-aws,,0,0,0,0,0,0,0,0,0,64
514,AWS,mithun008,3.0,0,1,0,0,0,1,1,1,0,0
515,AWS,ccharro,,0,0,0,0,0,0,0,0,0,0
516,AWS,izaytsev,0.0,0,1,0,0,0,1,1,1,0,0
517,AWS,zhizhongk,,0,0,0,0,0,0,0,0,0,0
518,AWS,sachgo,0.0,0,9,0,0,2,11,9,11,0,164
519,AWS,rajpathi,,0,0,0,0,0,0,0,0,0,164
520,AWS,jkkorpi,,0,0,0,0,0,0,0,0,0,164
521,AWS,apekshajain,,0,0,0,0,0,0,0,0,0,164
522,AWS,smswz,,0,0,0,0,0,0,0,0,0,164
523,AWS,texastony,,0,0,0,0,0,0,0,0,0,164
524,AWS,josecorella,,0,0,0,0,0,0,0,0,0,164
525,AWS,lavaleri,,0,0,0,0,0,0,0,0,0,164
526,AWS,MatthewBennington,,0,0,0,0,0,0,0,0,0,164
527,AWS,scottarc,,0,0,0,0,0,0,0,0,0,164
528,AWS,ragona,,0,0,0,0,0,0,0,0,0,164
529,AWS,ajw-aws,,0,0,0,0,0,0,0,0,0,164
530,AWS,melodyyangaws,2.0,0,2,0,0,0,2,2,2,0,152
531,AWS,kendrexs,0.0,0,1,0,0,0,1,1,1,0,0
532,AWS,aurghob33,,0,0,0,0,0,0,0,0,0,0
533,AWS,anubhavynr,0.0,0,3,0,0,3,6,3,6,0,679
534,AWS,idomic,9.0,0,1,0,0,0,1,1,1,0,0
535,AWS,alpian,,0,0,0,0,0,0,0,0,0,0
536,AWS,alpamayo8848,,0,0,0,0,0,0,0,0,0,0
537,AWS,ilyabezdelev,,0,0,0,0,0,0,0,0,0,0
538,AWS,mrinaudo-aws,,0,0,0,0,0,0,0,0,0,0
539,AWS,JeremyJonas,5.0,0,1,0,0,0,1,1,1,0,0
540,AWS,teuteuguy,21.0,0,0,0,0,1,1,0,1,0,0
541,AWS,tstachlewski,22.0,0,1,0,0,1,2,1,2,0,98
542,AWS,navbalaraman,,0,0,0,0,0,0,0,0,0,98
543,AWS,ckamps,20.0,0,19,0,0,3,22,19,22,0,545
544,AWS,lalwanin2020,8.0,0,1,0,0,0,1,1,1,0,0
545,AWS,deki,36.0,0,2,0,0,0,2,2,2,0,98
546,AWS,nirozeri,1.0,0,4,0,0,1,5,4,5,0,79
547,AWS,sankeyraut,4.0,0,1,0,0,0,1,1,1,0,0
548,AWS,oranie-nrt,,0,0,0,0,0,0,0,0,0,0
549,AWS,mrahimi991,0.0,0,4,0,0,0,4,4,4,0,378
550,AWS,studio3104,43.0,0,2,0,0,0,2,2,2,0,344
551,AWS,dave-moser,3.0,0,0,0,0,2,2,0,2,0,344
552,AWS,jimini55,2.0,0,3,0,0,0,3,3,3,0,0
553,AWS,sudhirjena,,0,0,0,0,0,0,0,0,0,0
554,AWS,pmankad96,1.0,0,3,0,0,0,3,3,3,0,417
555,AWS,pgjaiganesh,0.0,0,1,0,0,0,1,1,1,0,0
556,AWS,Eric-Warehime,2.0,0,1,0,0,0,1,1,1,0,0
557,AWS,amittal-amazon,,0,0,0,0,0,0,0,0,0,0
558,AWS,jasonumiker,72.0,0,2,0,0,0,2,2,2,0,5
559,AWS,phmagic,12.0,0,1,0,0,0,1,1,1,0,0
560,AWS,ariscris,,0,0,0,0,0,0,0,0,0,0
561,AWS,melchii,,0,0,0,0,0,0,0,0,0,0
562,AWS,dblock,1053.0,0,6,0,0,0,6,6,6,0,34
563,AWS,noahschwartz,,0,0,0,0,0,0,0,0,0,34
564,AWS,stefannatu,14.0,0,9,0,0,0,9,9,9,0,84
565,AWS,shivaramani,4.0,0,7,0,0,0,7,7,7,0,351
566,AWS,oweeen,,0,0,0,0,0,0,0,0,0,351
567,AWS,kareali,,0,0,0,0,0,0,0,0,0,351
568,AWS,MiaoZhangAWS,,0,0,0,0,0,0,0,0,0,351
569,AWS,matthewpaul,,0,0,0,0,0,0,0,0,0,351
570,AWS,HarshGandhi-AWS,0.0,0,1,0,0,0,1,1,1,0,0
571,AWS,DavidOgunsAWS,0.0,0,2,0,0,0,2,2,2,0,42
572,AWS,tgpadua,,0,0,0,0,0,0,0,0,0,42
573,AWS,jbesw,256.0,0,179,0,0,7,186,179,186,0,735
574,AWS,julianwood,15.0,0,7,0,0,1,8,7,8,0,406
575,AWS,gabrielmartinigit,40.0,0,1,0,0,0,1,1,1,0,0
576,AWS,mzliang-annie,1.0,0,1,0,0,0,1,1,1,0,0
577,AWS,surerahu,2.0,0,2,0,0,0,2,2,2,0,170
578,AWS,itharavi,20.0,0,15,0,0,0,15,15,15,0,219
579,AWS,ludvn,,0,0,0,0,0,0,0,0,0,219
580,AWS,JauntyWard,11.0,0,3,0,0,0,3,3,3,0,0
581,AWS,changzcc,0.0,0,3,0,0,0,3,3,3,0,249
582,AWS,shimeez,4.0,0,1,0,0,0,1,1,1,0,0
583,AWS,basinr,,0,0,0,0,0,0,0,0,0,0
584,AWS,tlindsay42,77.0,0,1,0,0,0,1,1,1,0,0
585,AWS,kolomied,13.0,0,3,0,0,0,3,3,3,0,12
586,AWS,uttarasridhar,,0,0,0,0,0,0,0,0,0,12
587,AWS,edujanicas,,0,0,0,0,0,0,0,0,0,12
588,AWS,JgSeike,9.0,0,2,0,0,0,2,2,2,0,0
589,AWS,joaoarag,3.0,0,3,0,0,0,3,3,3,0,0
590,AWS,humank,116.0,0,1,0,0,0,1,1,1,0,0
591,AWS,BalaRavilla,3.0,0,1,0,0,0,1,1,1,0,0
592,AWS,Till--H,5.0,0,1,0,0,0,1,1,1,0,0
593,AWS,cakepietoast,20.0,0,0,0,0,1,1,0,1,0,0
594,AWS,billsnyder,0.0,0,6,0,0,0,6,6,6,0,646
595,AWS,sujie2000,,0,0,0,0,0,0,0,0,0,646
596,AWS,csantos,,0,0,0,0,0,0,0,0,0,646
597,AWS,singledigit,205.0,0,18,0,0,1,19,18,19,0,583
598,AWS,elangovana,9.0,0,2,0,0,0,2,2,2,0,410
599,AWS,DanielYEHsieh,,0,0,0,0,0,0,0,0,0,410
600,AWS,switch180,9.0,0,22,0,0,0,22,22,22,0,600
601,AWS,ctindel,,0,0,0,0,0,0,0,0,0,600
602,AWS,danielsyoder,4.0,0,2,0,0,0,2,2,2,0,53
603,AWS,smsilb,5.0,0,2,0,0,0,2,2,2,0,265
604,AWS,alaniyonu,,0,0,0,0,0,0,0,0,0,265
605,AWS,wingamajig,0.0,0,1,0,0,0,1,1,1,0,0
606,AWS,ruslanafr,0.0,0,1,0,0,0,1,1,1,0,0
607,AWS,mkhansenbot,,0,0,0,0,0,0,0,0,0,0
608,AWS,katakuji,,0,0,0,0,0,0,0,0,0,0
609,AWS,gibbster,9.0,0,1,0,0,0,1,1,1,0,0
610,AWS,NRauschmayr,,0,0,0,0,0,0,0,0,0,0
611,AWS,srchase,,0,0,0,0,0,0,0,0,0,0
